zip,latitude,longitude
67101,37.78,-97.47
67102,37.04,-96.76
67103,37.26,-97.56
67104,37.29,-98.6
67105,37.25,-97.67
67106,37.45,-97.76
67107,38.19,-97.53
67108,37.83,-97.67
67109,37.58,-99.48
67110,37.47,-97.23
67111,37.63,-97.93
67112,37.44,-98.42
67114,38.05,-97.32
67117,38.07,-97.35
67118,37.46,-97.85
67119,37.25,-97.18
67120,37.46,-97.38
67122,37.63,-96.41
67123,37.95,-97.01
67124,37.64,-98.75
67127,37.2,-99.5
67128,37.44,-98.03
67131,37.42,-97
67132,37.81,-96.58
67133,37.57,-97.12
67134,37.49,-98.68
67135,37.92,-97.44
67137,37.65,-96.22
67138,37.25,-98.41
67140,37.07,-97.37
67142,37.47,-98.22
67143,37.36,-98.96
67144,37.8,-97.01
67146,37.4,-97.1
67147,37.85,-97.33
67149,37.54,-97.62
67150,37.03,-98.21
67151,38.13,-97.26
67152,37.27,-97.41
67154,37.96,-97.12
67155,37.34,-99.14
67156,37.26,-96.98
67159,37.42,-98.3
67201,37.65,-97.26
67202,37.69,-97.33
67203,37.7,-97.36
67204,37.75,-97.36
67205,37.74,-97.43
67206,37.7,-97.23
67207,37.67,-97.23
67208,37.7,-97.28
67209,37.67,-97.44
67210,37.64,-97.27
67211,37.67,-97.32
67212,37.7,-97.43
67213,37.67,-97.36
67214,37.71,-97.32
67215,37.63,-97.42
67216,37.62,-97.32
67217,37.62,-97.36
67218,37.67,-97.28
67219,37.77,-97.32
67220,37.75,-97.28
67221,37.63,-97.27
67222,37.75,-97.26
67223,37.74,-97.5
67226,37.75,-97.23
67227,37.63,-97.49
67228,37.77,-97.17
67230,37.68,-97.17
67231,37.56,-97.41
67232,37.64,-97.17
67233,37.57,-97.33
67235,37.69,-97.5
67236,37.54,-97.29
67251,37.69,-97.48
67256,37.69,-97.48
67257,37.69,-97.48
67259,37.69,-97.48
67260,37.69,-97.48
67275,37.69,-97.48
67276,37.69,-97.48
67277,37.69,-97.48
67278,37.69,-97.48
67301,37.22,-95.73
67330,37.18,-95.3
67332,37.05,-95.22
67333,37.02,-95.92
67334,37.03,-96.18
67335,37.28,-95.55
67336,37.05,-95.08
67337,37.04,-95.62
67339,37.05,-95.5
67340,37.06,-95.71
67341,37.35,-95.42
67342,37.06,-95.36
67344,37.28,-95.93
67345,37.37,-96.19
67346,37.33,-96.43
67347,37.1,-95.94
67349,37.48,-96.27
67351,37.14,-95.58
67352,37.38,-96.07
67353,37.34,-96.3
67354,37.2,-95.41
67355,37.05,-96.01
67356,37.18,-95.14
67357,37.34,-95.26
67360,37.07,-96.09
67361,37.11,-96.22
67363,37.33,-95.72
67364,37.04,-95.82
67401,38.83,-97.62
67402,38.78,-97.65
67410,38.94,-97.22
67411,37.87,-97.01
67416,38.67,-97.6
67417,39.43,-97.55
67418,39.19,-98.05
67419,38.36,-97.94
67420,39.44,-98.08
67422,39.03,-97.59
67423,38.98,-97.98
67425,38.81,-97.93
67427,38.51,-98.4
67428,38.37,-97.42
67430,39.52,-98.44
67431,38.96,-97.01
67432,39.34,-97.16
67435,37.13,-96.19
67436,39.27,-97.74
67437,39.5,-98.56
67438,38.5,-97.27
67439,38.74,-98.23
67441,38.89,-97.11
67442,38.66,-97.75
67443,38.37,-97.53
67444,38.53,-98.14
67445,39.37,-97.83
67446,39.5,-98.3
67447,39.48,-96.99
67448,38.66,-97.4
67449,38.68,-96.92
67450,38.62,-98.43
67451,38.69,-97.12
67452,39.23,-98.38
67454,38.7,-98.14
67455,39.03,-98.18
67456,38.59,-97.67
67457,38.4,-98.01
67458,39.17,-97.31
67459,38.58,-98.34
67460,38.37,-97.68
67464,38.59,-97.9
67466,39.34,-97.47
67467,39.13,-97.71
67468,39.46,-97.23
67470,38.89,-97.51
67472,39.25,-97.41
67473,39.41,-98.71
67474,39.58,-98.7
67475,38.6,-97.05
67476,38.39,-97.65
67478,39.38,-97.93
67479,38.7,-97.64
67480,38.95,-97.4
67481,39.02,-98.4
67482,39.03,-97.26
67483,38.54,-97.16
67484,39,-97.83
67485,39.32,-98.5
67487,39.18,-97.05
67488,39.19,-97.44
67490,38.82,-98.45
67491,38.37,-97.9
67492,38.81,-96.96
67495,39.34,-98.47
67501,38.03,-97.92
67502,38.09,-97.93
67504,37.95,-98.09
67505,38.03,-97.94
67510,37.99,-98.22
67511,38.44,-99.04
67512,38.24,-98.32
67513,38.45,-99.54
67514,37.88,-98.19
67515,38.67,-100.06
67516,38.4,-99.69
67518,38.43,-100.17
67519,37.95,-99.1
67520,38.57,-99.19
67521,38.62,-99.75
67522,38.12,-97.75
67523,38.2,-99.54
67524,38.36,-98.37
67525,38.56,-98.56
67526,38.35,-98.56
67529,38.07,-99.25
67530,38.36,-98.78
67543,37.9,-97.79
67544,38.56,-98.77
67545,38.15,-98.65
67546,38.22,-97.8
67547,37.92,-99.43
67548,38.56,-99.32
67550,38.18,-99.13
67552,37.88,-99.23
67553,38.65,-99.32
67554,38.36,-98.2
67556,38.59,-99.52
67557,37.93,-98.96
67559,38.41,-99.45
67560,38.44,-99.93
67561,38.14,-98.09
67563,37.86,-99.56
67564,38.53,-98.93
67565,38.59,-99.04
67566,37.95,-98.1
67567,38.26,-98.98
67568,38.01,-98.32
67570,37.78,-97.98
67572,38.66,-99.91
67573,38.28,-98.42
67574,38.19,-99.4
67575,38.45,-99.26
67576,38.01,-98.79
67578,37.98,-98.59
67579,38.2,-98.2
67581,37.97,-98.41
67583,37.8,-98.46
67584,38.67,-100.19
67585,37.94,-97.87
67601,38.88,-99.33
67621,39.79,-99.13
67622,39.89,-99.72
67623,39.46,-98.96
67625,39.36,-99.69
67626,38.87,-98.71
67627,38.93,-99.22
67628,39.65,-98.97
67629,39.71,-100.18
67630,37.1,-96.1
67631,39.03,-100.09
67632,39.34,-99.61
67634,38.83,-98.6
67635,39.61,-100.45
67637,38.93,-99.6
67638,39.64,-98.85
67639,39.65,-99.31
67640,38.88,-99.03
67642,39.36,-99.85
67643,39.68,-100.29
67644,39.64,-99.14
67645,39.61,-99.92
67646,39.66,-99.59
67647,39.95,-99.53
67648,39.06,-98.56
67649,39.12,-98.69
67650,39.36,-100.09
67651,39.2,-99.04
67653,39.91,-100.21
67654,39.82,-99.93
67656,38.99,-99.75
67657,39.23,-99.61
67658,39.12,-98.92
67659,39.3,-99.99
67660,38.7,-99.18
67661,39.8,-99.33
67663,39.21,-99.32
67664,39.82,-99.56
67665,38.87,-98.87
67666,39.68,-99.6
67667,38.71,-99.33
67669,39.44,-99.33
67670,39.8,-99.45
67671,38.86,-99.15
67672,39.02,-99.9
67673,39.17,-98.8
67674,38.87,-99.08
67675,39.45,-99.09
67701,39.39,-101.04
67730,39.81,-101.11
67731,39.76,-101.54
67732,39.42,-101.35
67733,39.36,-101.51
67734,39.49,-100.9
67735,39.33,-101.75
67736,38.88,-100.46
67737,39.12,-100.48
67738,39.04,-100.65
67739,39.89,-100.79
67740,39.36,-100.39
67741,39.36,-102
67743,39.41,-101.23
67744,39.86,-100.94
67745,39.79,-101.36
67747,39.07,-101.04
67748,39.11,-100.84
67749,39.83,-100.54
67751,39.12,-100.36
67752,39.04,-100.23
67753,39.41,-100.75
67756,39.77,-101.82
67757,39.53,-100.6
67758,38.87,-101.74
67761,38.91,-101.51
67762,38.93,-101.99
67764,38.94,-101.21
67801,37.76,-100.03
67831,37.2,-99.78
67834,37.52,-99.63
67835,37.85,-100.33
67836,38.04,-102.01
67837,37.55,-100.68
67838,38.04,-101.13
67839,38.51,-100.44
67840,37.04,-99.99
67841,37.63,-100.23
67842,37.55,-99.75
67844,37.4,-100.21
67845,39.3,-98.52
67846,37.98,-100.83
67849,38.13,-99.74
67850,38.59,-100.62
67851,38.09,-101.02
67852,37.99,-100.99
67853,37.84,-100.5
67854,38.08,-99.97
67855,37.56,-101.68
67856,38.14,-100.42
67857,37.97,-101.53
67858,37.51,-99.69
67859,37.24,-100.75
67860,38,-101.27
67861,38.5,-101.4
67862,37.59,-101.91
67863,38.55,-101.22
67864,37.21,-100.34
67865,37.39,-99.97
67867,37.59,-100.46
67868,37.88,-100.68
67869,37.26,-100.58
67870,37.5,-101.01
67871,38.48,-100.93
67876,37.85,-99.73
67877,37.53,-100.84
67878,38.02,-101.81
67879,38.48,-101.79
67880,37.57,-101.33
67882,37.81,-99.88
67901,37.07,-100.93
67905,37.02,-100.94
67938,39.43,-97.46
67950,37.01,-101.89
67951,37.19,-101.35
67952,37.31,-101.19
67953,37.24,-101.84
67954,37.16,-101.62
68001,41.33,-96.95
68002,41.48,-96.34
68003,41.07,-96.38
68004,42.01,-96.62
68005,41.15,-95.91
68007,41.37,-96.17
68008,41.54,-96.15
68009,41.54,-96.18
68010,41.26,-96.13
68014,41.28,-96.96
68015,41.39,-96.65
68016,41.04,-96.11
68017,41.06,-96.65
68018,41.31,-96.62
68019,41.76,-96.37
68020,41.99,-96.27
68022,41.27,-96.25
68023,41.46,-96.03
68025,41.43,-96.49
68026,41.57,-96.62
68028,41.12,-96.26
68029,41.67,-96.26
68030,42.33,-96.48
68031,41.62,-96.55
68032,41.34,-96.96
68033,41.13,-96.53
68034,41.47,-96.21
68035,41.33,-96.43
68036,41.39,-96.96
68037,40.99,-96.15
68038,41.95,-96.45
68039,42.11,-96.34
68040,41.29,-96.74
68041,41.22,-96.48
68042,41.1,-96.43
68044,41.54,-96.45
68045,41.83,-96.49
68046,41.15,-96.04
68047,42.11,-96.73
68048,41,-95.92
68050,41.31,-96.84
68054,41.11,-96.07
68055,42.05,-96.51
68056,41.09,-96.09
68057,41.65,-96.71
68058,41,-96.25
68059,41.07,-96.16
68061,41.78,-96.22
68062,42.19,-96.68
68063,41.73,-96.5
68064,41.33,-96.34
68065,41.08,-96.85
68066,41.2,-96.62
68067,42.15,-96.48
68068,41.4,-96.21
68069,41.26,-96.3
68070,41.2,-96.78
68071,42.23,-96.49
68072,41.61,-96.5
68073,41.25,-96.4
68101,41.29,-96.17
68102,41.26,-95.94
68103,41.29,-96.17
68104,41.29,-96
68105,41.24,-95.96
68106,41.24,-96
68107,41.21,-95.96
68108,41.24,-95.93
68109,41.29,-96.17
68110,41.29,-95.93
68111,41.29,-95.96
68112,41.33,-95.96
68113,41.13,-95.91
68114,41.26,-96.05
68116,41.29,-96.15
68117,41.21,-96
68118,41.26,-96.17
68119,41.29,-96.17
68120,41.29,-96.17
68122,41.35,-96.05
68123,41.12,-95.95
68124,41.24,-96.05
68127,41.2,-96.05
68128,41.18,-96.05
68130,41.24,-96.18
68131,41.26,-95.96
68132,41.27,-96
68133,41.14,-96.01
68134,41.3,-96.05
68135,41.2,-96.18
68136,41.18,-96.19
68137,41.2,-96.12
68138,41.18,-96.13
68139,41.29,-96.17
68142,41.37,-96.11
68144,41.24,-96.12
68145,41.29,-96.17
68147,41.18,-95.96
68152,41.34,-96
68154,41.26,-96.11
68155,41.29,-96.17
68157,41.18,-95.99
68164,41.3,-96.11
68172,41.29,-96.17
68175,41.29,-96.17
68176,41.29,-96.17
68178,41.29,-96.17
68179,41.29,-96.17
68180,41.29,-96.17
68181,41.29,-96.17
68182,41.29,-96.17
68183,41.29,-96.17
68198,41.29,-96.17
68226,41.12,-97.99
68278,41.26,-95.95
68301,40.47,-96.53
68303,40.25,-97.41
68304,40.87,-96.39
68305,40.38,-95.84
68307,40.79,-96.13
68309,40.05,-96.57
68310,40.26,-96.75
68313,40.78,-97.27
68314,41.01,-97.03
68315,40.25,-97.56
68316,41.01,-97.61
68317,40.68,-96.5
68318,40.15,-96.66
68319,40.91,-97.76
68320,40.49,-95.96
68321,40.4,-95.7
68322,40.33,-97.55
68323,40.14,-96.35
68324,40.55,-96.3
68325,40.04,-97.77
68326,40.29,-97.68
68327,40.02,-97.62
68328,40.47,-96.85
68329,40.5,-96.17
68330,40.72,-97.35
68331,40.48,-96.7
68332,40.33,-96.4
68333,40.62,-96.96
68335,40.3,-97.81
68336,40.97,-96.68
68337,40.11,-95.84
68338,40.33,-97.26
68339,40.74,-96.85
68340,40.14,-97.74
68341,40.39,-96.91
68342,40.11,-96.93
68343,40.63,-97.13
68344,40.57,-96.38
68345,40.03,-96.02
68346,40.67,-96.03
68347,40.81,-96.44
68348,40.29,-96.13
68349,40.84,-96.3
68350,40.06,-97.08
68351,40.65,-97.44
68352,40.15,-97.2
68354,40.63,-97.58
68355,40.1,-95.59
68357,40.3,-96.55
68358,40.53,-96.61
68359,40.63,-97.28
68360,40.95,-96.97
68361,40.52,-97.6
68362,40.16,-97.43
68364,40.83,-97.22
68365,40.63,-97.72
68366,40.97,-96.44
68367,41.04,-97.4
68368,40.56,-96.79
68370,40.15,-97.55
68371,40.76,-97.78
68372,40.61,-96.62
68374,40.21,-96.64
68375,40.03,-97.47
68376,40.17,-95.94
68377,40.21,-97.02
68378,40.39,-96.02
68380,40.24,-96.4
68381,40.08,-96.48
68382,40.65,-96.09
68401,40.74,-97.58
68402,40.92,-96.85
68403,40.92,-96.17
68404,40.62,-96.76
68405,40.77,-97.06
68406,40.5,-97.4
68407,40.91,-96.25
68409,40.92,-95.94
68410,40.66,-95.87
68413,40.83,-96
68414,40.32,-95.68
68415,40.05,-96.82
68416,40.4,-97.45
68417,40.73,-96.1
68418,40.7,-96.38
68419,40.6,-96.51
68420,40.11,-96.16
68421,40.49,-95.73
68422,40.39,-96.71
68423,40.81,-96.94
68424,40.3,-97
68428,40.97,-96.82
68429,40.06,-97.38
68430,40.68,-96.67
68431,40.06,-95.43
68433,40.06,-95.74
68434,40.91,-97.11
68436,40.43,-97.74
68437,40.24,-95.64
68438,40.63,-96.75
68439,41,-97.21
68440,40.05,-97.03
68441,40.22,-96.24
68442,40.23,-95.78
68443,40.45,-96.38
68444,40.41,-97.58
68445,40.4,-97.09
68446,40.66,-96.18
68447,40.19,-96.09
68448,40.54,-96.02
68450,40.37,-96.21
68452,40.39,-97.85
68453,40.41,-97.33
68454,40.7,-96.29
68455,40.82,-95.9
68456,40.9,-97.32
68457,40.15,-95.7
68458,40.24,-96.49
68460,40.9,-97.45
68461,40.76,-96.53
68462,40.92,-96.53
68463,40.87,-96.14
68464,40.41,-97.21
68465,40.49,-97
68466,40.09,-96.65
68467,40.87,-97.59
68501,40.87,-96.82
68502,40.79,-96.7
68503,40.82,-96.68
68504,40.84,-96.66
68505,40.83,-96.63
68506,40.79,-96.65
68507,40.85,-96.63
68508,40.81,-96.71
68509,40.78,-96.69
68510,40.81,-96.66
68512,40.74,-96.7
68514,40.94,-96.66
68516,40.75,-96.65
68517,40.92,-96.61
68520,40.8,-96.59
68521,40.86,-96.71
68522,40.79,-96.75
68523,40.74,-96.76
68524,40.86,-96.8
68526,40.74,-96.59
68527,40.85,-96.53
68528,40.82,-96.79
68529,40.88,-96.78
68531,40.9,-96.72
68532,40.8,-96.86
68542,40.78,-96.69
68544,40.78,-96.69
68572,40.78,-96.69
68583,40.78,-96.69
68588,40.82,-96.69
68601,41.44,-97.37
68602,41.54,-97.54
68620,41.71,-98.02
68621,41.48,-96.64
68622,41.91,-98.51
68623,41.44,-98.11
68624,41.34,-97.23
68626,41.18,-97
68627,41.55,-98.17
68628,41.21,-97.83
68629,41.71,-97.13
68631,41.69,-97.35
68632,41.26,-97.13
68633,41.71,-96.9
68634,41.39,-97.49
68635,41.08,-97.02
68636,42.01,-98.13
68637,41.77,-98.64
68638,41.38,-97.96
68640,41.45,-97.75
68641,41.73,-97.01
68642,41.69,-97.5
68643,41.69,-97.25
68644,41.71,-97.69
68647,41.5,-97.61
68648,41.4,-96.78
68649,41.48,-96.78
68651,41.21,-97.57
68652,41.86,-98.05
68653,41.55,-97.49
68654,41.07,-97.78
68655,41.63,-98.24
68658,41.19,-97.3
68659,41.55,-96.94
68660,41.57,-97.87
68661,41.47,-97.07
68662,41.18,-97.42
68663,41.31,-97.7
68664,41.7,-96.79
68665,41.69,-98.39
68666,41.11,-97.6
68667,41.11,-97.31
68669,41.08,-97.22
68701,42.03,-97.42
68702,41.92,-97.6
68710,42.45,-96.85
68711,42.21,-98.99
68713,42.57,-98.94
68714,42.54,-99.53
68715,41.99,-97.6
68716,41.94,-96.83
68717,42.41,-97.21
68718,42.65,-97.67
68719,42.85,-98.57
68720,42.34,-98.01
68722,42.92,-98.86
68723,42.28,-97.2
68724,42.62,-97.88
68725,42.18,-98.78
68726,42.16,-98.22
68727,42.51,-97.21
68728,42.38,-96.96
68729,42.47,-97.9
68730,42.77,-97.52
68731,42.42,-96.44
68732,42.46,-96.98
68733,42.29,-96.74
68734,42.48,-98.8
68735,42.19,-98.42
68736,42.75,-97.38
68737,42.27,-97.67
68738,42.26,-97.6
68739,42.62,-97.25
68740,42.15,-97.3
68741,42.37,-96.58
68742,42.38,-98.52
68743,42.46,-96.61
68745,42.44,-97.09
68746,42.79,-98.44
68747,42.4,-97.48
68748,41.84,-97.45
68749,42.61,-97.25
68751,42.48,-96.93
68752,42,-97.71
68753,42.86,-99.44
68755,42.95,-99.12
68756,42.15,-98.02
68757,42.66,-96.93
68758,41.77,-97.8
68759,42.7,-99.32
68760,42.78,-98.07
68761,42.05,-97.96
68763,42.52,-98.6
68764,42.4,-98.22
68765,42.35,-97.62
68766,42.42,-98.4
68767,42.2,-97.55
68768,42,-97.07
68769,42.33,-97.81
68770,42.56,-96.76
68771,42.38,-97.36
68772,42.23,-99.59
68773,42.37,-98.12
68774,42.82,-97.28
68776,42.47,-96.42
68777,42.84,-98.68
68778,42.88,-99.87
68779,41.96,-97.22
68780,42.59,-99.14
68781,42.03,-97.84
68782,42.81,-98.19
68783,42.62,-98.12
68784,42.24,-96.87
68785,42.44,-96.72
68786,42.5,-97.56
68787,42.22,-97.03
68788,41.84,-96.73
68789,42.53,-98
68790,42.18,-97.17
68791,42,-96.93
68792,42.75,-97.14
68797,40.61,-97.86
68801,40.92,-98.33
68802,40.87,-98.5
68803,40.92,-98.39
68810,40.86,-98.47
68812,40.89,-99.28
68813,41.73,-99.83
68814,41.3,-99.38
68815,41.42,-99.14
68816,41.17,-98.13
68817,41.25,-98.79
68818,40.84,-98
68819,41.35,-99.48
68820,41.09,-98.7
68821,41.98,-99.82
68822,41.4,-99.63
68823,41.82,-99.13
68824,41,-98.6
68825,41.29,-99.95
68826,41.13,-98
68827,41.03,-98.17
68828,41.56,-99.25
68831,41.13,-98.57
68832,40.76,-98.39
68833,41.82,-100.15
68834,41.01,-99.63
68835,41.34,-98.61
68836,40.71,-99.38
68837,41.65,-99.05
68838,41.22,-98.67
68840,40.75,-98.86
68841,40.77,-98.16
68842,41.52,-98.49
68843,40.89,-97.89
68844,41.07,-99.05
68845,40.71,-99.12
68846,41.07,-97.9
68847,40.71,-99.05
68848,40.69,-99.07
68849,40.85,-99.07
68850,40.79,-99.74
68852,41.16,-99.12
68853,41.29,-98.97
68854,41.02,-98
68855,41.17,-99.34
68856,41.49,-99.82
68858,40.97,-99.38
68859,41.48,-98.8
68860,41.15,-99.77
68861,40.7,-99.26
68862,41.6,-98.93
68863,40.75,-99.53
68864,41.24,-98.22
68865,40.9,-98.21
68866,40.98,-99.11
68868,40.72,-98.53
68869,41.01,-98.88
68870,40.82,-99.15
68871,41.12,-98.83
68872,41.1,-98.32
68873,41.23,-98.47
68874,41.64,-99.41
68875,41.52,-98.68
68876,40.79,-98.75
68878,40.97,-99.49
68879,41.83,-99.49
68880,41.39,-99.73
68881,41.44,-99.36
68882,41.41,-98.42
68883,40.81,-98.6
68901,40.59,-98.38
68902,40.59,-98.4
68920,40.14,-99.35
68922,40.32,-99.9
68923,40.37,-99.47
68924,40.49,-99.11
68925,40.43,-98.44
68926,40.11,-99.82
68927,40.53,-99.61
68928,40.32,-98.59
68929,40.12,-99.04
68930,40.28,-98.43
68932,40.3,-98.74
68933,40.52,-98.05
68934,40.34,-98.15
68935,40.37,-97.96
68936,40.31,-99.76
68937,40.63,-99.86
68938,40.43,-98.11
68939,40.1,-98.94
68940,40.53,-99.25
68941,40.46,-98.29
68942,40.08,-98.3
68943,40.02,-97.91
68944,40.64,-98.09
68945,40.57,-98.78
68946,40.1,-99.98
68947,40.31,-99.06
68948,40.34,-100.04
68949,40.43,-99.37
68950,40.47,-98.65
68952,40.14,-98.67
68954,40.6,-98.23
68955,40.6,-98.54
68956,40.64,-98.68
68957,40.28,-98.25
68958,40.51,-99.5
68959,40.49,-98.92
68960,40.09,-99.15
68961,40.19,-98.04
68963,40.48,-98.79
68964,40.23,-97.89
68966,40.15,-99.47
68967,40.25,-99.62
68969,40.18,-99.4
68970,40.09,-98.53
68971,40.11,-99.24
68972,40.08,-98.79
68973,40.46,-98.56
68974,40.13,-97.88
68975,40.61,-97.95
68976,40.58,-99.74
68977,40.09,-99.63
68978,40.04,-98.08
68979,40.6,-97.85
68980,40.67,-98.26
68981,40.29,-98.89
68982,40.34,-99.19
69001,40.23,-100.63
69020,40.24,-100.3
69021,40.1,-101.54
69022,40.32,-100.18
69023,40.49,-101.88
69024,40.24,-100.85
69025,40.62,-100.51
69026,40.05,-100.44
69027,40.43,-101.54
69028,40.66,-100.05
69029,40.76,-100.22
69030,40.03,-101.96
69031,40.38,-101.23
69032,40.56,-100.96
69033,40.53,-101.68
69034,40.24,-100.42
69036,40.06,-100.28
69037,40.14,-101.41
69038,40.64,-100.66
69039,40.65,-100.35
69040,40.36,-101.11
69041,40.13,-101.72
69042,40.52,-100.38
69043,40.15,-101.23
69044,40.16,-101.01
69045,40.48,-101.36
69046,40.11,-100.11
69101,41.13,-100.78
69103,41.05,-100.75
69120,41.4,-100.22
69121,41.57,-101.69
69122,41.06,-102.09
69123,41.04,-100.34
69125,41.58,-102.86
69127,41.09,-101.89
69128,41.17,-103.9
69129,41.1,-102.41
69130,40.87,-99.98
69131,41.41,-103.01
69132,40.81,-100.96
69133,41.21,-103.47
69134,40.85,-101.38
69135,42.21,-100.22
69138,40.95,-100.16
69140,40.85,-101.76
69141,41.32,-102.97
69142,41.93,-100.27
69143,41.19,-101.03
69144,41.25,-101.6
69145,41.24,-103.66
69146,41.3,-101.78
69147,41.38,-102.06
69148,41.52,-102.56
69149,41.17,-102.64
69150,40.85,-101.54
69151,41.02,-100.54
69152,42.09,-101.09
69153,41.12,-101.7
69154,41.4,-102.35
69155,41.15,-101.38
69156,41.23,-103.28
69157,42.11,-100.32
69160,41.22,-103
69161,42.08,-100.74
69162,41.16,-103.02
69163,41.44,-100.53
69165,41.19,-101.18
69166,41.92,-100.53
69167,41.56,-100.98
69168,40.73,-101.98
69169,40.82,-101.18
69170,40.77,-100.73
69171,40.89,-100.07
69190,41.62,-102.33
69201,42.72,-100.65
69210,42.53,-99.88
69211,42.84,-101.37
69212,42.91,-100.79
69214,42.61,-100.04
69216,42.94,-100.93
69217,42.52,-99.71
69218,42.85,-101.66
69219,42.69,-101.1
69220,42.94,-100.26
69221,42.63,-100.27
69301,42.14,-102.85
69331,41.82,-102.97
69333,41.86,-101.99
69334,41.78,-103.31
69335,42,-102.18
69336,41.66,-103.11
69337,42.81,-103
69339,42.67,-103.4
69340,42.23,-102.2
69341,41.8,-103.66
69343,42.57,-102
69345,41.55,-103.72
69346,42.62,-103.83
69347,42.58,-102.65
69348,42.37,-103.18
69349,41.99,-104.05
69350,41.93,-101.74
69351,42.22,-102.43
69352,41.85,-103.99
69353,41.75,-103.42
69354,42.49,-103.21
69355,41.78,-103.52
69356,41.86,-103.47
69357,41.94,-103.79
69358,41.99,-103.96
69360,42.74,-102.49
69361,41.89,-103.65
69363,41.85,-103.71
69365,42.96,-102.51
69366,41.92,-101.56
69367,42.76,-103.26
70000,30.09,-90.51
70001,29.98,-90.17
70002,30.01,-90.16
70003,30,-90.21
70004,29.68,-90.09
70005,30,-90.13
70006,30.01,-90.19
70009,29.68,-90.09
70010,29.68,-90.09
70011,29.68,-90.09
70021,29.96,-90.16
70030,29.81,-90.45
70031,29.94,-90.3
70032,29.96,-90
70033,29.68,-90.09
70036,29.72,-90.12
70037,29.82,-90.01
70038,29.31,-89.38
70039,29.9,-90.39
70040,29.75,-89.94
70041,29.35,-89.51
70042,29.38,-89.48
70043,29.95,-89.96
70044,29.97,-89.95
70046,29.62,-89.87
70047,29.97,-90.38
70048,30.07,-90.55
70049,30.03,-90.55
70050,29.38,-89.6
70051,30.06,-90.62
70052,30.05,-90.69
70053,29.92,-90.05
70054,29.68,-90.09
70055,29.68,-90.09
70056,29.89,-90.03
70057,29.97,-90.41
70058,29.88,-90.07
70059,29.68,-90.09
70060,29.68,-90.09
70062,29.99,-90.25
70063,29.68,-90.09
70064,29.68,-90.09
70065,30.02,-90.25
70066,30,-90.49
70067,29.65,-90.1
70068,30.07,-90.49
70069,30.09,-90.48
70070,29.91,-90.35
70071,30.04,-90.7
70072,29.87,-90.11
70073,29.68,-90.09
70075,29.94,-89.92
70076,30.06,-90.64
70078,29.98,-90.39
70079,30.01,-90.41
70080,29.88,-90.43
70081,29.29,-89.36
70082,29.57,-89.78
70083,29.53,-89.79
70084,30.06,-90.56
70085,29.86,-89.82
70086,30.01,-90.86
70087,29.96,-90.31
70090,29.98,-90.71
70091,29.28,-89.36
70092,29.9,-89.9
70093,29.88,-89.88
70094,29.92,-90.18
70096,29.68,-90.09
70112,29.96,-90.08
70113,29.94,-90.08
70114,29.94,-90.04
70115,29.93,-90.1
70116,29.97,-90.06
70117,29.97,-90.03
70118,29.95,-90.12
70119,29.97,-90.09
70121,29.96,-90.16
70122,30.01,-90.06
70123,29.95,-90.21
70124,30.01,-90.11
70125,29.95,-90.1
70126,30.02,-90.02
70127,30.03,-89.98
70128,30.05,-89.96
70129,30.06,-89.89
70130,29.94,-90.07
70131,29.92,-89.99
70139,30.03,-89.88
70140,29.96,-90.08
70141,29.68,-90.09
70142,30.03,-89.88
70143,30.03,-89.88
70144,29.93,-90.04
70145,30.03,-89.88
70146,30.03,-89.88
70148,30.03,-90.07
70149,30.03,-89.88
70150,30.03,-89.88
70151,30.03,-89.88
70152,30.03,-89.88
70153,30.03,-89.88
70154,30.03,-89.88
70155,29.94,-90.11
70156,30.03,-89.88
70157,30.03,-89.88
70158,29.92,-90.07
70159,30.03,-89.88
70160,30.03,-89.88
70161,30.03,-89.88
70162,30.03,-89.88
70163,29.95,-90.08
70164,30.03,-89.88
70165,30.03,-89.88
70166,30.03,-89.88
70167,30.03,-89.88
70170,30.03,-89.88
70172,30.03,-89.88
70174,30.03,-89.88
70175,30.03,-89.88
70176,30.03,-89.88
70177,30.03,-89.88
70178,30.03,-89.88
70179,30.03,-89.88
70181,29.68,-90.09
70182,30.07,-89.82
70183,29.68,-90.09
70184,30.03,-89.88
70185,30.03,-89.88
70186,30.03,-89.88
70187,30.03,-89.88
70189,30.03,-89.88
70190,30.03,-89.88
70195,30.03,-89.88
70199,29.99,-90.08
70301,29.8,-90.82
70302,29.46,-90.5
70310,29.8,-90.82
70339,29.93,-91.2
70340,29.69,-91.22
70341,30.03,-91.08
70342,29.69,-91.23
70343,29.55,-90.6
70344,29.39,-90.62
70345,29.52,-90.34
70346,30.1,-91
70352,29.7,-90.94
70353,29.38,-90.7
70354,29.44,-90.3
70355,29.67,-90.46
70356,29.66,-90.97
70357,29.28,-90.24
70358,29.23,-90.01
70359,29.7,-90.77
70360,29.59,-90.75
70361,29.38,-90.87
70363,29.56,-90.69
70364,29.63,-90.72
70369,30.29,-92.1
70371,29.87,-90.6
70372,29.83,-90.96
70373,29.54,-90.45
70374,29.62,-90.49
70375,29.7,-90.55
70376,30.2,-90.87
70377,29.43,-90.53
70380,29.69,-91.18
70381,29.69,-91.26
70384,30.35,-92.11
70390,29.92,-91.02
70391,29.99,-91.05
70392,29.7,-91.31
70393,30,-91.03
70394,29.72,-90.61
70395,29.72,-90.83
70397,29.35,-90.83
70401,30.52,-90.47
