514,361,7.80,0:255:127
514,21,6.00,30:30:30
514,456,7.80,0:255:127
514,163,7.80,0:255:127
514,49,7.80,0:255:127
514,29,6.00,30:30:30
180,217,7.80,0:153:0
180,401,6.50,0:153:0
180,454,8.45,0:153:0
75,389,5.50,30:30:30
75,115,9.75,0:0:255
75,509,7.15,0:0:255
75,233,4.50,30:30:30
528,217,5.85,0:153:0
217,107,6.00,30:30:30
345,218,6.50,0:153:0
345,372,5.85,0:153:0
345,21,6.50,0:153:0
401,503,5.00,30:30:30
323,131,6.50,0:153:0
323,454,6.50,0:153:0
389,233,5.85,0:255:127
389,4,5.50,30:30:30
373,131,7.15,0:153:0
373,372,5.85,0:153:0
373,21,7.15,0:153:0
373,454,7.15,0:153:0
373,449,5.50,30:30:30
255,115,7.15,0:0:255
255,257,7.15,0:0:255
255,49,5.50,30:30:30
218,372,5.85,0:153:0
218,264,6.50,0:153:0
218,127,5.00,30:30:30
131,21,7.15,0:153:0
131,454,7.15,0:153:0
372,21,5.85,0:153:0
372,449,4.50,30:30:30
372,29,4.50,30:30:30
372,127,4.50,30:30:30
361,163,7.80,0:255:127
361,449,7.80,0:255:127
361,515,6.50,0:255:127
361,49,7.80,0:255:127
361,117,7.80,0:255:127
361,274,6.50,0:255:127
361,29,6.00,30:30:30
21,449,7.00,30:30:30
21,233,4.50,30:30:30
21,274,5.00,30:30:30
21,441,8.50,30:30:30
21,29,8.50,30:30:30
21,4,8.50,30:30:30
21,523,6.00,30:30:30
21,48,8.50,30:30:30
456,163,7.80,0:255:127
456,107,7.50,30:30:30
456,341,5.00,30:30:30
456,49,9.10,0:255:127
456,117,7.80,0:255:127
456,42,7.00,30:30:30
454,340,7.15,0:153:0
454,264,6.50,0:153:0
454,116,9.10,0:153:0
115,54,9.75,0:0:255
115,257,7.15,0:0:255
115,49,7.00,30:30:30
115,37,7.50,30:30:30
115,4,7.50,30:30:30
115,402,7.50,30:30:30
163,449,7.80,0:255:127
163,515,6.50,0:255:127
163,49,7.80,0:255:127
163,117,7.80,0:255:127
163,29,6.00,30:30:30
509,117,5.50,30:30:30
509,33,5.50,30:30:30
107,341,6.50,255:0:0
107,503,7.80,255:0:0
107,49,7.00,30:30:30
107,202,8.45,255:0:0
107,304,7.15,255:0:0
107,133,9.75,255:0:0
341,503,6.50,255:0:0
341,49,5.00,30:30:30
503,202,7.80,255:0:0
503,304,7.15,255:0:0
503,133,7.80,255:0:0
503,499,7.80,255:0:0
449,515,6.50,0:255:127
449,117,7.80,0:255:127
449,29,7.00,30:30:30
449,127,9.10,0:255:127
449,4,7.00,30:30:30
449,84,7.00,30:30:30
449,55,7.00,30:30:30
54,233,4.50,30:30:30
54,37,7.50,30:30:30
54,441,8.00,30:30:30
54,4,8.00,30:30:30
54,402,8.00,30:30:30
54,9,8.00,30:30:30
54,1,8.00,30:30:30
515,117,6.50,0:255:127
515,274,6.50,0:255:127
515,29,5.00,30:30:30
515,4,5.00,30:30:30
257,49,5.50,30:30:30
257,402,5.50,30:30:30
49,117,7.80,0:255:127
49,42,7.00,30:30:30
49,83,6.50,30:30:30
146,233,5.85,0:255:127
146,274,6.50,0:255:127
146,127,7.15,0:255:127
233,274,5.85,0:255:127
233,29,4.50,30:30:30
233,127,5.85,0:255:127
233,4,4.50,30:30:30
233,48,4.50,30:30:30
233,1,4.50,30:30:30
37,4,7.50,30:30:30
37,402,9.75,240:139:129
37,460,9.75,240:139:129
117,304,5.50,30:30:30
117,133,6.00,30:30:30
117,29,6.00,30:30:30
117,84,6.00,30:30:30
117,55,6.00,30:30:30
202,304,7.15,255:0:0
202,133,8.45,255:0:0
202,499,8.45,255:0:0
274,29,5.00,30:30:30
274,127,6.50,0:255:127
274,4,5.00,30:30:30
274,1,5.00,30:30:30
340,264,6.50,0:153:0
340,116,7.15,0:153:0
304,133,7.15,255:0:0
304,29,5.50,30:30:30
304,499,7.15,255:0:0
304,20,5.50,30:30:30
264,133,5.00,30:30:30
264,127,5.00,30:30:30
264,116,6.50,0:153:0
264,9,5.00,30:30:30
133,499,8.45,255:0:0
133,20,7.50,30:30:30
441,4,12.35,184:0:0
441,48,12.35,184:0:0
441,1,12.35,184:0:0
29,127,8.00,30:30:30
29,4,11.70,184:0:0
29,20,11.05,184:0:0
29,55,7.50,30:30:30
29,320,6.50,184:0:0
29,9,11.70,184:0:0
29,387,7.80,184:0:0
29,190,7.00,30:30:30
29,1,11.70,184:0:0
127,4,8.00,30:30:30
127,523,6.00,30:30:30
127,48,8.00,30:30:30
127,320,5.00,30:30:30
127,1,8.00,30:30:30
127,424,8.00,30:30:30
127,81,8.00,30:30:30
4,523,7.80,184:0:0
4,48,12.35,184:0:0
4,20,11.05,184:0:0
4,320,6.50,184:0:0
4,9,13.00,184:0:0
4,1,14.95,184:0:0
4,31,10.40,184:0:0
4,26,9.00,30:30:30
4,6,11.50,30:30:30
116,352,5.85,0:153:0
116,20,7.00,30:30:30
116,55,7.00,30:30:30
116,387,6.00,30:30:30
116,190,7.00,30:30:30
499,135,8.45,255:0:0
499,45,8.45,255:0:0
84,554,3.25,255:0:0
84,443,9.10,255:0:0
84,55,9.10,255:0:0
84,91,8.45,255:0:0
84,190,9.10,255:0:0
523,48,7.80,184:0:0
523,20,7.80,184:0:0
523,9,7.80,184:0:0
523,1,7.80,184:0:0
523,31,7.80,184:0:0
352,91,4.50,30:30:30
48,20,11.05,184:0:0
48,320,6.50,184:0:0
48,9,12.35,184:0:0
48,1,12.35,184:0:0
48,19,12.35,184:0:0
48,366,8.50,30:30:30
48,460,7.50,30:30:30
48,31,10.40,184:0:0
554,55,3.25,255:0:0
554,190,3.25,255:0:0
443,55,9.75,255:0:0
443,91,8.45,255:0:0
443,190,9.10,255:0:0
20,55,7.50,30:30:30
20,9,11.05,184:0:0
20,387,7.80,184:0:0
20,1,11.05,184:0:0
20,297,7.80,184:0:0
20,394,7.80,184:0:0
20,424,11.05,184:0:0
20,19,11.05,184:0:0
20,349,8.00,30:30:30
402,33,9.10,240:139:129
402,42,7.00,30:30:30
402,311,6.50,30:30:30
402,106,6.00,30:30:30
55,387,6.00,30:30:30
55,91,8.45,255:0:0
55,190,9.10,255:0:0
55,303,6.50,255:0:0
55,148,7.80,255:0:0
55,422,9.75,255:0:0
320,33,5.00,30:30:30
320,1,6.50,184:0:0
320,424,6.50,184:0:0
320,31,6.50,184:0:0
320,81,6.50,184:0:0
9,387,7.80,184:0:0
9,91,6.50,30:30:30
9,1,13.00,184:0:0
9,297,7.80,184:0:0
9,394,7.80,184:0:0
9,424,11.70,184:0:0
9,19,13.00,184:0:0
9,460,7.50,30:30:30
9,506,5.50,30:30:30
9,16,11.70,184:0:0
9,22,7.50,30:30:30
9,26,9.00,30:30:30
387,190,6.00,30:30:30
387,394,7.80,184:0:0
387,76,6.00,30:30:30
387,22,6.00,30:30:30
33,17,9.10,240:139:129
33,1,7.00,30:30:30
33,262,6.50,30:30:30
33,26,7.00,30:30:30
33,6,7.00,30:30:30
33,533,5.00,30:30:30
42,83,8.45,255:0:0
42,530,6.50,255:0:0
42,311,8.45,255:0:0
42,405,9.10,255:0:0
42,347,6.50,255:0:0
91,190,8.45,255:0:0
91,422,8.45,255:0:0
135,45,8.45,255:0:0
135,262,8.45,255:0:0
135,82,8.45,255:0:0
135,490,7.15,255:0:0
135,50,8.45,255:0:0
17,311,6.50,30:30:30
190,303,6.50,255:0:0
190,349,9.10,255:0:0
190,76,9.10,255:0:0
190,24,7.00,30:30:30
190,51,9.10,255:0:0
190,422,9.10,255:0:0
1,394,7.80,184:0:0
1,424,11.70,184:0:0
1,19,13.65,184:0:0
1,262,6.50,30:30:30
1,460,7.50,30:30:30
1,31,10.40,184:0:0
1,506,5.50,30:30:30
1,130,10.40,184:0:0
1,471,7.00,30:30:30
1,300,6.00,30:30:30
1,8,9.50,30:30:30
1,12,10.00,30:30:30
1,81,11.05,184:0:0
1,512,6.00,30:30:30
1,399,5.50,30:30:30
1,26,9.00,30:30:30
1,6,11.50,30:30:30
297,424,7.80,184:0:0
297,19,7.80,184:0:0
297,205,6.00,30:30:30
394,424,7.80,184:0:0
394,19,7.80,184:0:0
394,16,7.80,184:0:0
394,12,6.00,30:30:30
424,19,11.70,184:0:0
424,31,10.40,184:0:0
424,130,10.40,184:0:0
424,101,8.00,30:30:30
424,204,7.80,184:0:0
424,81,11.05,184:0:0
45,262,8.45,255:0:0
45,490,7.15,255:0:0
45,50,9.10,255:0:0
45,530,6.50,255:0:0
45,471,9.10,255:0:0
45,534,9.10,255:0:0
45,251,7.15,255:0:0
45,204,6.00,30:30:30
45,422,9.10,255:0:0
19,130,10.40,184:0:0
19,16,11.70,184:0:0
19,241,6.50,30:30:30
19,12,10.00,30:30:30
19,205,6.00,30:30:30
303,506,6.50,255:0:0
303,16,5.00,30:30:30
303,22,6.50,255:0:0
303,51,6.50,255:0:0
262,82,8.45,255:0:0
262,530,6.50,255:0:0
262,31,6.50,30:30:30
262,238,8.45,255:0:0
262,285,8.45,255:0:0
349,32,10.40,255:0:0
349,384,10.40,255:0:0
349,309,7.80,255:0:0
82,530,6.50,255:0:0
82,39,9.10,255:0:0
82,238,9.10,255:0:0
82,285,9.10,255:0:0
490,50,7.15,255:0:0
490,471,7.15,255:0:0
490,534,7.15,255:0:0
490,311,7.15,255:0:0
490,251,7.15,255:0:0
490,422,7.15,255:0:0
83,530,6.50,255:0:0
83,76,8.45,255:0:0
83,311,8.45,255:0:0
83,347,6.50,255:0:0
83,531,6.50,255:0:0
83,469,6.50,30:30:30
50,76,9.75,255:0:0
50,471,9.10,255:0:0
50,534,9.10,255:0:0
50,251,7.15,255:0:0
50,204,6.00,30:30:30
50,422,11.05,255:0:0
366,539,6.50,240:139:129
366,41,10.40,240:139:129
366,68,10.40,240:139:129
460,130,7.50,30:30:30
460,24,9.75,240:139:129
460,16,7.50,30:30:30
460,22,7.50,30:30:30
460,12,7.50,30:30:30
460,549,5.85,240:139:129
460,41,9.75,240:139:129
460,68,9.75,240:139:129
460,210,9.10,240:139:129
530,39,6.50,255:0:0
530,76,6.50,255:0:0
530,238,6.50,255:0:0
530,204,5.00,30:30:30
530,285,6.50,255:0:0
530,347,6.50,255:0:0
31,204,7.80,184:0:0
31,81,10.40,184:0:0
31,6,8.00,30:30:30
31,215,8.00,30:30:30
506,76,7.15,255:0:0
506,22,7.15,255:0:0
506,51,7.15,255:0:0
506,77,7.15,255:0:0
506,139,7.15,255:0:0
39,238,9.10,255:0:0
39,148,7.80,255:0:0
39,347,6.50,255:0:0
76,534,9.10,255:0:0
76,251,7.15,255:0:0
76,51,9.75,255:0:0
76,204,6.00,30:30:30
76,405,9.75,255:0:0
76,7,9.75,255:0:0
130,471,7.00,30:30:30
130,8,8.00,30:30:30
130,12,8.00,30:30:30
130,399,5.50,30:30:30
130,405,8.00,30:30:30
471,251,7.15,255:0:0
471,8,9.10,255:0:0
471,12,9.10,255:0:0
471,399,7.15,255:0:0
471,286,7.80,255:0:0
534,251,7.15,255:0:0
534,204,6.00,30:30:30
534,7,9.10,255:0:0
311,531,6.50,255:0:0
311,197,5.50,30:30:30
311,469,6.50,30:30:30
238,278,6.50,30:30:30
24,549,5.85,240:139:129
24,203,7.80,240:139:129
24,68,10.40,240:139:129
16,205,6.00,30:30:30
16,422,9.00,30:30:30
16,285,7.00,30:30:30
16,319,8.00,30:30:30
16,2,9.00,30:30:30
16,68,8.00,30:30:30
241,300,7.80,255:0:0
241,205,7.80,255:0:0
241,2,8.45,255:0:0
22,51,9.75,255:0:0
22,110,7.50,30:30:30
22,478,7.00,30:30:30
148,205,7.80,255:0:0
148,422,7.80,255:0:0
148,2,7.80,255:0:0
148,451,6.00,30:30:30
251,204,5.50,30:30:30
251,405,7.15,255:0:0
251,28,5.50,30:30:30
51,258,7.80,255:0:0
51,114,11.05,255:0:0
51,139,9.10,255:0:0
51,7,11.05,255:0:0
300,205,7.80,255:0:0
300,77,7.80,255:0:0
300,80,7.80,255:0:0
300,2,7.80,255:0:0
32,384,11.05,255:0:0
32,309,7.80,255:0:0
32,167,8.45,255:0:0
384,309,7.80,255:0:0
384,167,8.45,255:0:0
309,167,7.80,255:0:0
8,101,10.40,255:0:0
8,12,12.35,255:0:0
8,525,5.85,255:0:0
8,25,11.05,255:0:0
8,405,12.35,255:0:0
8,252,7.80,255:0:0
8,286,7.80,255:0:0
101,25,10.40,255:0:0
101,405,10.40,255:0:0
101,504,7.80,255:0:0
101,2,10.40,255:0:0
12,422,13.00,255:0:0
12,512,7.80,255:0:0
12,399,7.15,255:0:0
12,405,13.00,255:0:0
12,89,9.75,255:0:0
12,252,7.80,255:0:0
12,286,7.80,255:0:0
12,184,7.50,30:30:30
12,378,7.15,255:0:0
204,81,7.80,184:0:0
204,192,5.50,30:30:30
204,445,6.00,30:30:30
205,422,7.80,255:0:0
205,77,7.80,255:0:0
205,479,7.80,255:0:0
205,2,7.80,255:0:0
205,59,7.80,255:0:0
205,473,6.00,30:30:30
422,25,11.05,255:0:0
422,258,7.80,255:0:0
422,80,10.40,255:0:0
422,106,7.80,255:0:0
422,2,13.00,255:0:0
422,85,11.70,255:0:0
422,140,7.15,255:0:0
422,473,6.00,30:30:30
422,451,10.00,30:30:30
422,485,6.50,30:30:30
549,68,5.85,240:139:129
549,194,5.85,240:139:129
81,6,8.50,30:30:30
81,445,8.50,30:30:30
81,63,8.50,30:30:30
512,399,7.15,255:0:0
512,139,7.80,255:0:0
512,7,7.80,255:0:0
512,286,7.80,255:0:0
399,405,7.15,255:0:0
399,89,7.15,255:0:0
399,286,7.15,255:0:0
399,184,5.50,30:30:30
399,28,5.50,30:30:30
285,165,7.00,30:30:30
285,178,5.50,30:30:30
285,224,6.00,30:30:30
539,41,6.50,240:139:129
539,68,6.50,240:139:129
539,210,6.50,240:139:129
77,258,7.80,255:0:0
77,80,10.40,255:0:0
77,114,10.40,255:0:0
77,479,9.10,255:0:0
77,2,10.40,255:0:0
77,278,6.50,30:30:30
41,68,10.40,240:139:129
41,110,9.75,240:139:129
25,504,7.80,255:0:0
25,2,11.05,255:0:0
319,405,10.40,255:0:0
319,252,7.80,255:0:0
319,537,7.15,255:0:0
167,405,8.45,255:0:0
167,89,8.45,255:0:0
167,59,8.45,255:0:0
167,537,7.15,255:0:0
405,347,6.50,255:0:0
405,89,9.75,255:0:0
405,139,9.10,255:0:0
405,252,7.80,255:0:0
405,7,12.35,255:0:0
405,59,9.10,255:0:0
405,537,7.15,255:0:0
405,28,8.50,30:30:30
405,466,9.75,255:0:0
258,80,7.80,255:0:0
258,114,7.80,255:0:0
258,479,7.80,255:0:0
258,2,7.80,255:0:0
258,278,6.00,30:30:30
347,2,6.50,255:0:0
347,73,5.00,30:30:30
347,469,5.00,30:30:30
26,6,11.70,255:143:0
26,215,10.40,255:143:0
26,533,6.50,255:143:0
26,69,9.10,255:143:0
80,479,9.10,255:0:0
80,2,10.40,255:0:0
80,451,8.00,30:30:30
89,114,9.75,255:0:0
89,139,9.10,255:0:0
89,7,9.75,255:0:0
89,59,9.10,255:0:0
89,537,7.15,255:0:0
114,479,9.10,255:0:0
114,2,11.05,255:0:0
114,59,9.10,255:0:0
114,537,7.15,255:0:0
114,28,8.50,30:30:30
106,85,7.80,255:0:0
106,453,6.00,30:30:30
106,475,6.00,30:30:30
504,139,7.80,255:0:0
504,7,7.80,255:0:0
504,165,6.00,30:30:30
479,139,9.10,255:0:0
479,2,9.10,255:0:0
479,7,9.10,255:0:0
479,59,9.10,255:0:0
531,473,5.00,30:30:30
531,469,5.00,30:30:30
139,2,9.10,255:0:0
139,7,9.10,255:0:0
139,466,9.10,255:0:0
203,192,7.15,240:139:129
203,194,7.80,240:139:129
203,165,7.80,240:139:129
203,191,7.15,240:139:129
203,457,7.80,240:139:129
203,162,7.80,240:139:129
2,7,12.35,255:0:0
2,59,9.10,255:0:0
2,85,11.70,255:0:0
2,140,7.15,255:0:0
2,473,6.00,30:30:30
2,452,8.50,30:30:30
2,451,10.00,30:30:30
2,485,6.50,30:30:30
252,286,7.80,255:0:0
252,537,7.15,255:0:0
252,478,6.00,30:30:30
68,144,6.50,30:30:30
192,194,7.15,240:139:129
192,191,7.15,240:139:129
192,457,7.15,240:139:129
192,162,7.15,240:139:129
7,110,7.50,30:30:30
7,478,7.00,30:30:30
7,224,6.00,30:30:30
7,313,6.50,255:0:0
7,292,6.50,255:0:0
7,466,9.75,255:0:0
286,184,6.00,30:30:30
286,378,7.15,255:0:0
286,28,6.00,30:30:30
286,110,6.00,30:30:30
286,200,7.80,255:0:0
286,44,6.00,30:30:30
278,505,6.50,240:139:129
278,73,8.45,240:139:129
59,537,7.15,255:0:0
59,28,7.00,30:30:30
59,452,7.00,30:30:30
59,44,7.00,30:30:30
194,165,9.10,240:139:129
194,191,7.15,240:139:129
194,457,9.75,240:139:129
194,162,7.80,240:139:129
165,191,7.15,240:139:129
165,457,9.10,240:139:129
165,178,7.15,240:139:129
165,62,9.10,240:139:129
184,378,5.50,30:30:30
184,28,9.75,240:139:129
184,200,6.50,30:30:30
184,452,9.75,240:139:129
537,414,5.50,30:30:30
197,469,7.15,240:139:129
85,451,9.00,30:30:30
85,475,7.50,30:30:30
210,457,9.10,240:139:129
210,478,9.10,240:139:129
210,62,9.10,240:139:129
210,243,7.15,240:139:129
210,414,9.10,240:139:129
191,457,7.15,240:139:129
191,162,7.15,240:139:129
378,28,5.50,30:30:30
378,200,7.15,255:0:0
378,452,5.50,30:30:30
140,313,6.50,255:0:0
28,224,7.80,240:139:129
28,62,10.40,240:139:129
28,452,11.05,240:139:129
28,243,7.15,240:139:129
28,44,10.40,240:139:129
473,451,7.80,240:139:129
473,292,5.00,30:30:30
473,272,6.50,240:139:129
473,236,7.15,240:139:129
110,457,9.75,240:139:129
110,478,9.10,240:139:129
110,44,9.75,240:139:129
110,510,5.20,240:139:129
110,226,5.85,240:139:129
457,478,9.10,240:139:129
457,162,7.80,240:139:129
457,62,10.40,240:139:129
457,414,10.40,240:139:129
478,44,9.10,240:139:129
478,510,5.20,240:139:129
478,226,5.85,240:139:129
178,224,7.15,240:139:129
178,62,7.15,240:139:129
178,243,7.15,240:139:129
178,505,6.50,240:139:129
178,414,7.15,240:139:129
178,73,7.15,240:139:129
162,15,7.80,240:139:129
224,62,7.80,240:139:129
224,452,7.80,240:139:129
224,243,7.15,240:139:129
224,505,6.50,240:139:129
224,313,5.00,30:30:30
224,44,7.80,240:139:129
224,414,7.80,240:139:129
62,243,7.15,240:139:129
62,505,6.50,240:139:129
62,414,10.40,240:139:129
452,44,10.40,240:139:129
452,445,8.50,30:30:30
452,485,6.50,30:30:30
451,292,5.00,30:30:30
451,466,7.50,30:30:30
451,475,9.75,240:139:129
451,272,6.50,240:139:129
451,494,7.80,240:139:129
451,151,6.50,240:139:129
451,301,5.20,240:139:129
451,236,7.15,240:139:129
451,397,7.80,240:139:129
451,15,9.75,240:139:129
243,505,6.50,240:139:129
243,414,7.15,240:139:129
6,313,5.00,30:30:30
6,510,4.00,30:30:30
6,445,11.05,255:143:0
6,215,10.40,255:143:0
6,533,6.50,255:143:0
6,63,11.05,255:143:0
6,532,7.15,255:143:0
6,69,9.10,255:143:0
6,40,9.10,255:143:0
6,412,9.75,255:143:0
6,150,8.00,30:30:30
505,313,5.00,30:30:30
505,414,6.50,240:139:129
505,73,6.50,240:139:129
313,292,6.50,255:0:0
313,485,5.00,30:30:30
313,215,5.00,30:30:30
292,447,5.00,30:30:30
44,445,8.00,30:30:30
44,485,6.50,30:30:30
44,63,8.00,30:30:30
44,324,6.00,30:30:30
466,414,7.50,30:30:30
466,447,7.50,30:30:30
466,519,5.50,30:30:30
414,519,7.15,240:139:129
73,542,6.50,240:139:129
73,350,5.00,30:30:30
510,215,4.00,30:30:30
510,226,5.20,240:139:129
453,475,9.75,240:139:129
453,494,7.80,240:139:129
453,15,9.75,240:139:129
453,100,7.80,240:139:129
453,282,6.50,240:139:129
453,93,7.15,240:139:129
475,272,6.50,240:139:129
475,494,7.80,240:139:129
475,151,6.50,240:139:129
475,301,5.20,240:139:129
475,397,7.80,240:139:129
475,15,9.75,240:139:129
475,100,7.80,240:139:129
475,282,6.50,240:139:129
475,93,7.15,240:139:129
475,447,9.75,240:139:129
475,298,6.50,240:139:129
469,272,6.50,240:139:129
469,236,7.15,240:139:129
469,397,7.80,240:139:129
469,104,7.80,240:139:129
469,367,5.20,240:139:129
272,236,6.50,240:139:129
272,15,6.50,240:139:129
272,100,6.50,240:139:129
272,282,6.50,240:139:129
272,93,6.50,240:139:129
445,485,8.45,255:143:0
445,215,10.40,255:143:0
445,533,6.50,255:143:0
445,63,11.05,255:143:0
445,324,7.80,255:143:0
445,532,7.15,255:143:0
445,69,9.10,255:143:0
445,150,8.00,30:30:30
445,247,5.00,30:30:30
485,63,8.45,255:143:0
485,324,7.80,255:143:0
485,532,7.15,255:143:0
485,150,6.50,30:30:30
485,11,6.50,30:30:30
494,15,7.80,240:139:129
494,100,7.80,240:139:129
494,282,6.50,240:139:129
494,93,7.15,240:139:129
151,301,5.20,240:139:129
151,15,6.50,240:139:129
151,100,6.50,240:139:129
151,67,6.50,240:139:129
215,226,4.50,30:30:30
215,533,6.50,255:143:0
215,63,10.40,255:143:0
215,324,7.80,255:143:0
215,532,7.15,255:143:0
215,69,9.10,255:143:0
215,40,9.10,255:143:0
215,412,9.75,255:143:0
215,150,8.00,30:30:30
301,15,5.20,240:139:129
301,100,5.20,240:139:129
301,282,5.20,240:139:129
301,447,5.20,240:139:129
301,67,5.20,240:139:129
236,397,7.15,240:139:129
236,93,7.15,240:139:129
236,207,7.15,240:139:129
397,15,7.80,240:139:129
397,282,6.50,240:139:129
397,447,7.80,240:139:129
397,67,7.80,240:139:129
226,40,4.50,30:30:30
226,412,4.50,30:30:30
15,100,7.80,240:139:129
15,282,6.50,240:139:129
15,93,7.15,240:139:129
15,447,9.75,240:139:129
15,298,6.50,240:139:129
15,67,9.75,240:139:129
15,211,6.50,240:139:129
15,462,8.45,240:139:129
15,138,6.50,240:139:129
100,282,6.50,240:139:129
100,93,7.15,240:139:129
100,447,7.80,240:139:129
100,298,6.50,240:139:129
100,67,7.80,240:139:129
282,93,6.50,240:139:129
282,447,6.50,240:139:129
282,67,6.50,240:139:129
282,211,6.50,240:139:129
93,67,7.15,240:139:129
93,211,6.50,240:139:129
93,138,6.50,240:139:129
447,298,6.50,240:139:129
447,67,9.75,240:139:129
447,211,6.50,240:139:129
447,462,8.45,240:139:129
447,138,6.50,240:139:129
447,547,5.20,240:139:129
447,207,7.15,240:139:129
533,69,6.50,255:143:0
533,150,5.00,30:30:30
533,11,5.00,30:30:30
533,104,5.00,30:30:30
533,367,4.00,30:30:30
298,67,6.50,240:139:129
63,324,7.80,255:143:0
63,532,7.15,255:143:0
63,412,9.75,255:143:0
63,150,8.00,30:30:30
63,247,5.00,30:30:30
63,174,6.00,30:30:30
63,11,8.00,30:30:30
350,412,6.50,255:143:0
324,40,7.80,255:143:0
324,412,7.80,255:143:0
324,150,6.00,30:30:30
324,11,6.00,30:30:30
532,69,7.15,255:143:0
532,150,5.50,30:30:30
532,11,5.50,30:30:30
69,40,9.10,255:143:0
69,150,7.00,30:30:30
69,11,7.00,30:30:30
69,477,6.50,255:143:0
144,40,8.45,255:143:0
144,412,8.45,255:143:0
144,143,7.15,255:143:0
144,477,6.50,255:143:0
67,211,6.50,240:139:129
67,462,8.45,240:139:129
67,138,6.50,240:139:129
67,547,5.20,240:139:129
67,207,7.15,240:139:129
67,390,5.85,240:139:129
211,462,6.50,240:139:129
211,138,6.50,240:139:129
211,547,5.20,240:139:129
211,207,6.50,240:139:129
462,138,6.50,240:139:129
462,547,5.20,240:139:129
462,207,7.15,240:139:129
519,354,5.85,240:139:129
519,104,7.15,240:139:129
519,328,4.00,30:30:30
40,412,9.10,255:143:0
40,150,7.00,30:30:30
40,247,5.00,30:30:30
40,143,7.15,255:143:0
40,302,5.20,255:143:0
40,477,6.50,255:143:0
138,547,5.20,240:139:129
138,207,6.50,240:139:129
138,390,5.85,240:139:129
547,207,5.20,240:139:129
412,150,7.50,30:30:30
412,247,5.00,30:30:30
412,174,6.00,30:30:30
412,143,7.15,255:143:0
412,302,5.20,255:143:0
412,154,6.50,30:30:30
412,464,5.50,30:30:30
207,390,5.85,240:139:129
207,154,7.15,240:139:129
150,247,6.50,240:139:129
150,11,10.40,240:139:129
150,390,5.85,240:139:129
150,104,7.80,240:139:129
150,318,7.15,240:139:129
150,355,5.85,240:139:129
150,235,5.00,30:30:30
150,425,9.10,240:139:129
150,289,5.85,240:139:129
247,174,6.50,240:139:129
247,11,6.50,240:139:129
247,318,6.50,240:139:129
247,154,6.50,240:139:129
174,11,7.80,240:139:129
174,154,7.80,240:139:129
11,390,5.85,240:139:129
11,104,7.80,240:139:129
11,318,7.15,240:139:129
11,355,5.85,240:139:129
11,425,9.10,240:139:129
11,71,6.50,240:139:129
11,289,5.85,240:139:129
11,472,6.00,30:30:30
390,318,5.85,240:139:129
390,328,4.00,30:30:30
390,355,5.85,240:139:129
390,425,5.85,240:139:129
390,71,5.85,240:139:129
354,328,4.00,30:30:30
104,367,5.20,240:139:129
104,318,7.15,240:139:129
104,327,4.00,30:30:30
143,302,5.20,255:143:0
143,477,6.50,255:143:0
143,312,4.50,30:30:30
302,312,4.00,30:30:30
367,235,4.00,30:30:30
367,312,4.00,30:30:30
367,329,4.00,30:30:30
318,328,4.00,30:30:30
318,355,5.85,240:139:129
318,235,5.00,30:30:30
318,425,7.15,240:139:129
318,289,5.85,240:139:129
477,124,5.00,30:30:30
154,472,6.00,30:30:30
154,329,5.50,30:30:30
154,124,6.50,30:30:30
328,355,4.00,30:30:30
328,425,4.00,30:30:30
328,336,5.20,255:255:0
328,408,5.20,255:255:0
328,327,5.20,255:255:0
355,235,4.50,30:30:30
355,425,5.85,240:139:129
355,271,4.50,30:30:30
235,425,5.00,30:30:30
235,289,4.50,30:30:30
235,464,6.50,255:255:0
235,312,5.85,255:255:0
235,336,5.20,255:255:0
235,408,6.50,255:255:0
235,386,4.55,255:255:0
425,71,6.50,240:139:129
425,289,5.85,240:139:129
425,464,5.50,30:30:30
425,472,6.00,30:30:30
425,312,4.50,30:30:30
425,336,4.00,30:30:30
425,386,3.50,30:30:30
425,271,4.50,30:30:30
71,289,5.85,240:139:129
71,312,4.50,30:30:30
71,336,4.00,30:30:30
71,124,5.00,30:30:30
289,472,4.50,30:30:30
289,336,4.00,30:30:30
289,124,4.50,30:30:30
289,418,4.50,30:30:30
464,312,5.85,255:255:0
464,408,7.15,255:255:0
464,386,4.55,255:255:0
464,271,5.85,255:255:0
464,418,7.15,255:255:0
472,408,7.80,255:255:0
472,329,7.15,255:255:0
472,244,5.85,255:255:0
472,124,7.80,255:255:0
312,336,5.20,255:255:0
312,408,5.85,255:255:0
312,386,4.55,255:255:0
312,329,5.85,255:255:0
312,327,5.20,255:255:0
312,124,5.85,255:255:0
312,418,5.85,255:255:0
336,408,5.20,255:255:0
336,386,4.55,255:255:0
336,271,5.20,255:255:0
336,327,5.20,255:255:0
408,386,4.55,255:255:0
408,271,5.85,255:255:0
408,327,5.20,255:255:0
386,329,4.55,255:255:0
386,418,4.55,255:255:0
329,244,5.85,255:255:0
329,124,7.15,255:255:0
329,418,7.15,255:255:0
329,265,5.20,255:255:0
329,535,4.55,255:255:0
244,124,5.85,255:255:0
244,265,5.20,255:255:0
271,403,5.85,255:255:0
327,27,5.20,255:255:0
327,403,5.20,255:255:0
124,418,8.45,255:255:0
124,265,5.20,255:255:0
124,535,4.55,255:255:0
124,403,8.45,255:255:0
124,536,5.85,255:255:0
418,265,5.20,255:255:0
418,169,5.85,255:255:0
418,496,5.85,255:255:0
